onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.515864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.454	s471
6.124	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.596	s471
8.733	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.579	s471
11.341592	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.499	s471
13.950456	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.55	s471
16.559592000000002	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.482	s471
19.17	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.62	s471
21.779592	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.622	s471
24.387	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.64	s471
26.997592	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.596	s471
29.608	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.466	s471
32.217	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.474	s471
34.825592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.742	s471
37.433864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.793	s471
40.042728000000004	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.555	s471
42.651455999999996	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.59	s471
45.260728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.473	s471
47.87	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.666	s471
50.479592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.5	s471
53.09	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.458	s471
55.698	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.53	s471
58.306456	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.684	s471
60.915592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.499	s471
63.525	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.491	s471
66.136864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.484	s471
68.745184	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.491	s471
71.353864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.495	s471
73.963	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.315	s471
76.571864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.499	s471
79.180864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.587	s471
81.789864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.537	s471
84.39845600000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.617	s471
87.008	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.631	s471
89.61672800000001	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.673	s471
92.225	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.463	s471
94.832864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.561	s471
97.442592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.597	s471
100.052456	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.482	s471
102.663	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.682	s471
105.272864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.532	s471
107.88186400000001	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.528	s471
110.490864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.49	s471
113.100864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.565	s471
115.709728	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.478	s471
118.319864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.43	s471
120.92859200000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.676	s471
123.538	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.566	s471
126.145864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.497	s471
128.755	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.412	s471
131.362864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.569	s471
133.971048	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.391	s471
136.581728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.444	s471
139.190864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.452	s471
141.801	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.552	s471
144.409864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.508	s471
147.019	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.458	s471
149.626864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.486	s471
152.235728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.436	s471
154.844728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.444	s471
157.452864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.668	s471
160.064	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.688	s471
162.672864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.538	s471
165.281	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.374	s471
167.889728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.455	s471
181.01	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.629	s471
183.619	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.563	s471
186.226864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.616	s471
188.834728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.446	s471
191.443592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.522	s471
194.053	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.491	s471
196.661864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.498	s471
199.270864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.361	s471
201.88	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.279	s471
204.487592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.658	s471
207.097456	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.454	s471
209.706864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.565	s471
212.314864	1.7	0.0	89.0	spatial	attention_network_task	up	left	congruent	71	0.391	s471
