onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.528	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.797	s644
6.145	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.608	s644
8.762864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.637	s644
11.378727999999999	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.676	s644
13.996592	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.844	s644
16.616	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.829	s644
19.232864000000003	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.643	s644
21.850864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.771	s644
24.47	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.785	s644
27.087592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.872	s644
29.705455999999998	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.779	s644
32.322864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.575	s644
34.939864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.613	s644
37.558	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.954	s644
40.175	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.709	s644
42.788864000000004	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.68	s644
45.404	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.712	s644
48.020864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.697	s644
50.639	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.558	s644
53.257591999999995	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.496	s644
55.875	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.81	s644
58.487184	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.678	s644
61.10632	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.589	s644
63.724	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.594	s644
66.340864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.789	s644
68.959864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.677	s644
71.576864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.784	s644
