onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.522048	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.774	s627
6.130864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.744	s627
8.738727999999998	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.649	s627
11.350727999999998	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.497	s627
13.961	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.671	s627
16.569	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.643	s627
19.176728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.486	s627
21.785	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.635	s627
24.393	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.662	s627
27.003728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.737	s627
29.614	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.597	s627
32.226864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.49	s627
34.839728	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.488	s627
37.449	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.625	s627
40.059	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.803	s627
42.671	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.653	s627
45.284	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.618	s627
47.892	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.445	s627
50.5	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.491	s627
53.108728	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.533	s627
55.716864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.547	s627
58.328911999999995	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.679	s627
60.937728	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.624	s627
63.551864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.487	s627
66.15886400000001	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.514	s627
68.768	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.505	s627
71.376	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.715	s627
73.984	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.809	s627
76.592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.777	s627
79.199864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.675	s627
81.812728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.736	s627
84.420864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.498	s627
87.029864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.645	s627
89.638	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.72	s627
92.246	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.563	s627
94.85459200000001	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.833	s627
97.46645600000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.8	s627
100.07459200000001	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.771	s627
102.685	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.47	s627
105.296592	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.497	s627
107.905	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.897	s627
110.512592	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.517	s627
113.121	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.569	s627
115.729	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.505	s627
118.33659200000001	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.571	s627
120.944864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.509	s627
123.555728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.556	s627
126.16645600000001	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.761	s627
128.774728	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.653	s627
131.387	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.736	s627
133.99559200000002	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.894	s627
136.604	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.895	s627
139.213	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.499	s627
141.819456	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.839	s627
144.428592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.567	s627
147.037	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.997	s627
149.644864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.599	s627
152.25618400000002	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.73	s627
154.865864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.68	s627
157.474	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.719	s627
160.081864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.804	s627
162.690864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	1.324	s627
165.298864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.693	s627
167.906456	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.601	s627
181.027	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.711	s627
183.634728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.499	s627
186.243	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.557	s627
188.850864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.454	s627
191.458592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.558	s627
194.067456	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.514	s627
196.681	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.891	s627
199.288864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.613	s627
201.896864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.654	s627
204.504864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.797	s627
207.112864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.6	s627
209.720728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.634	s627
212.328864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.822	s627
214.942592	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	1.478	s627
217.556	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.629	s627
220.166864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.775	s627
222.778	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.503	s627
225.385864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.806	s627
227.99304800000002	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.845	s627
230.601728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.956	s627
233.207864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.754	s627
235.818	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.6	s627
238.425864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.806	s627
241.034	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.855	s627
243.647864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.7	s627
246.260728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.545	s627
248.868728	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.827	s627
251.476864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.513	s627
254.085	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.747	s627
256.692864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.578	s627
259.302	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.848	s627
261.90972800000003	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.653	s627
264.518	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.583	s627
267.126	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.51	s627
269.742864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.487	s627
272.352728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.472	s627
274.960592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.513	s627
277.569	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.447	s627
280.176864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.643	s627
282.784864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.474	s627
285.393	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.522	s627
288.000592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.623	s627
290.608456	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.543	s627
293.216864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.409	s627
295.830864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.588	s627
298.439	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.618	s627
301.047	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.576	s627
303.659864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.624	s627
306.268	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.636	s627
308.875864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.464	s627
311.485	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.652	s627
314.092592	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.498	s627
316.701	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.585	s627
319.308184	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.79	s627
321.91632	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.594	s627
324.525	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.462	s627
327.132864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.488	s627
329.740864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.573	s627
332.348864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.698	s627
334.962	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.477	s627
337.569864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.716	s627
340.178048	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.456	s627
342.786864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.542	s627
345.394592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.673	s627
