onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.512	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.794	s556
6.117	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.654	s556
8.722864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.571	s556
11.327727999999999	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.682	s556
13.932592000000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.782	s556
16.539	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.587	s556
19.143864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.513	s556
21.751864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.676	s556
24.358	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.595	s556
26.965592	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.614	s556
29.572456	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.491	s556
32.179864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.445	s556
34.785864000000004	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.569	s556
37.393	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.499	s556
39.999	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.483	s556
42.605864000000004	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.524	s556
45.211	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.612	s556
47.816864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.503	s556
50.423	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.548	s556
53.031591999999996	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.503	s556
55.639	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.7	s556
58.243184	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.636	s556
60.84932	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.465	s556
63.455	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.467	s556
66.062864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.508	s556
68.667864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.686	s556
71.27486400000001	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.642	s556
73.882	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.508	s556
76.486864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.596	s556
79.09204799999999	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.429	s556
81.698864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.541	s556
84.30659200000001	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.495	s556
86.912048	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.649	s556
89.51886400000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.537	s556
92.123728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.689	s556
94.72972800000001	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.506	s556
