onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.512864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	1.007	s513
6.119	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.659	s513
8.727	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.649	s513
11.333592000000001	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.572	s513
13.941456	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.475	s513
16.549592	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.649	s513
19.159	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.451	s513
21.763592	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.535	s513
24.371	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.532	s513
26.978592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.52	s513
29.587	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.637	s513
32.195	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.368	s513
34.802592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.987	s513
37.409864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.685	s513
40.018728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.786	s513
42.625456	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.743	s513
45.233728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.428	s513
47.841	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.631	s513
50.447592	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.56	s513
53.055	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.822	s513
55.662	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.71	s513
58.268456	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.482	s513
60.876591999999995	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.938	s513
63.483	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.453	s513
66.090864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.464	s513
68.69618399999999	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.53	s513
71.304864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.641	s513
73.912	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.564	s513
76.517864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.544	s513
79.123864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.84	s513
81.728864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.503	s513
84.33545600000001	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.639	s513
86.943	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.471	s513
89.550728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.95	s513
92.158	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.62	s513
94.763864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.619	s513
97.369592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.495	s513
99.977456	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.482	s513
102.585	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.427	s513
105.192864	1.7	0.0	89.0	spatial	attention_network_task	down	left	incongruent	71	0.5	s513
107.798864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.57	s513
110.406864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.497	s513
113.013864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.668	s513
115.620728	1.7	0.0	71.0	spatial	attention_network_task	up	right	incongruent	89	0.498	s513
118.228864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.475	s513
120.83659200000001	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.714	s513
123.444	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.661	s513
126.053864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.722	s513
128.661	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.813	s513
131.267864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.685	s513
133.87404800000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.52	s513
136.480728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.543	s513
139.087864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.465	s513
141.697	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	1.118	s513
144.303864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.912	s513
146.912	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.81	s513
149.517864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.765	s513
152.123728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	1.353	s513
154.731728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.873	s513
157.338864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.94	s513
159.947	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.675	s513
162.552864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.715	s513
165.158	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.732	s513
167.76372800000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.814	s513
180.877	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	1.887	s513
183.484	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.807	s513
186.092864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.631	s513
188.700728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.614	s513
191.305592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.651	s513
193.913	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.649	s513
196.519864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.819	s513
199.127864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.905	s513
201.733	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.971	s513
204.338592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.628	s513
206.946456	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.601	s513
209.554864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.478	s513
212.161864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.853	s513
214.768	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.786	s513
217.375	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.48	s513
219.981864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.677	s513
222.59	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.835	s513
225.197864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.444	s513
227.803	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.74	s513
230.410592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.688	s513
233.018	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.507	s513
235.624184	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.527	s513
238.23232000000002	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.87	s513
240.839	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.683	s513
243.44286400000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.687	s513
246.048864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.876	s513
248.655864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.578	s513
251.264	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.787	s513
253.870864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.675	s513
256.475048	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.725	s513
259.081864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.763	s513
261.686592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.807	s513
264.292048	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.847	s513
266.900864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.607	s513
269.507728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.592	s513
272.114728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.77	s513
274.722	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.642	s513
277.328	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.886	s513
279.935728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.618	s513
282.544	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.873	s513
285.149	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.632	s513
287.754728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.495	s513
290.36	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.734	s513
292.967864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.96	s513
295.574728	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.669	s513
298.182	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.497	s513
300.789	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.663	s513
303.395	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.761	s513
306.002	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	1.424	s513
308.609	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	1.075	s513
311.217	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.974	s513
313.821728	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.531	s513
316.428864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.515	s513
319.03691200000003	1.7	0.0	71.0	double	attention_network_task	up	right	incongruent	-1	n/a	s513
321.642728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.761	s513
324.250864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.924	s513
326.856864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.623	s513
329.463	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.536	s513
332.071	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	1.472	s513
334.679	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.675	s513
337.284	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.557	s513
339.889864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	1.039	s513
342.497728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.671	s513
345.103864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.539	s513
