onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.531	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.445	s641
6.144728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.601	s641
8.763	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.476	s641
11.381864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.366	s641
13.998592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.536	s641
16.615456	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.382	s641
19.234	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.531	s641
21.850864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.381	s641
24.470864000000002	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.458	s641
27.086864000000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.4	s641
29.703864000000003	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.521	s641
32.321728	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.521	s641
34.939864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.425	s641
37.557592	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.393	s641
40.175	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.48	s641
42.790864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.558	s641
45.41	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.472	s641
48.026864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.419	s641
50.643048	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.383	s641
53.261728000000005	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.507	s641
55.880864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.391	s641
58.497	1.7	0.0	89.0	double	attention_network_task	down	left	incongruent	71	0.41	s641
61.114864000000004	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.436	s641
63.734	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.536	s641
66.351864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.475	s641
68.96772800000001	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.592	s641
71.58672800000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.426	s641
74.204864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.454	s641
76.823	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.528	s641
79.441864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.583	s641
82.06	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.399	s641
84.675728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.425	s641
87.295	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.373	s641
89.913	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.466	s641
92.529864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.509	s641
95.142728	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.399	s641
97.759592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.427	s641
100.372	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.457	s641
102.987864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.588	s641
105.605864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.38	s641
108.225	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.421	s641
110.840592	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.667	s641
113.46045600000001	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.395	s641
116.076864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.46	s641
118.693864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.332	s641
121.312	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.441	s641
123.93	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.404	s641
126.548864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.604	s641
129.162	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.385	s641
131.778864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.402	s641
134.393	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.402	s641
137.010592	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.447	s641
139.628	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.379	s641
142.247184	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.374	s641
144.86332000000002	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.328	s641
147.482	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.508	s641
150.100864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.421	s641
152.718864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.519	s641
155.33586400000002	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.592	s641
157.954	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.594	s641
160.571864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.378	s641
163.188048	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.714	s641
165.808864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.398	s641
168.42459200000002	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.552	s641
181.55904800000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.467	s641
184.178864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.588	s641
186.794728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.376	s641
189.41272800000002	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.601	s641
192.032	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.569	s641
194.648	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.494	s641
197.266728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.423	s641
199.88	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.416	s641
202.495	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.485	s641
205.110728	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.43	s641
207.73	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.491	s641
210.34786400000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.347	s641
212.965728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.343	s641
215.583	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.402	s641
218.2	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.379	s641
220.817	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.39	s641
223.432	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.414	s641
226.05	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.405	s641
228.666	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.341	s641
