onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.506048	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.533	s634
6.109864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.475	s634
8.713728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.684	s634
11.316728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.457	s634
13.921	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.507	s634
16.525	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.518	s634
19.127727999999998	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.445	s634
21.731	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.443	s634
24.335	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.584	s634
26.938727999999998	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.54	s634
29.543	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.441	s634
32.145864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.445	s634
34.749728000000005	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.436	s634
37.353	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.458	s634
39.957	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.561	s634
42.561	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.579	s634
45.164	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.516	s634
47.768	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.438	s634
50.371	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.485	s634
52.974728000000006	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.491	s634
55.577864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.529	s634
58.181912	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.425	s634
60.785728000000006	1.7	0.0	89.0	spatial	attention_network_task	up	left	congruent	71	0.42	s634
63.389864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.497	s634
65.992864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.491	s634
68.597	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.405	s634
71.201	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.441	s634
73.805	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.51	s634
76.409	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.466	s634
79.011864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.361	s634
81.614728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.433	s634
84.218864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.491	s634
86.821864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.471	s634
89.426	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.484	s634
