onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.5110479999999997	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.613	s549
6.118863999999999	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.626	s549
8.724727999999999	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.474	s549
11.329728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.646	s549
13.935	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.691	s549
16.54	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.453	s549
19.145728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.708	s549
21.753	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.689	s549
24.359	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.611	s549
26.965728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.497	s549
29.574	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.771	s549
32.181864000000004	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.607	s549
34.788728000000006	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.619	s549
37.396	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.523	s549
40.003	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.52	s549
42.608	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.606	s549
45.213	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.701	s549
47.819	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.614	s549
50.426	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.617	s549
53.031728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.978	s549
55.637864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.595	s549
58.243911999999995	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.661	s549
60.850728000000004	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.626	s549
63.456864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.534	s549
66.066864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.476	s549
68.673	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.495	s549
71.278	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.416	s549
73.884	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.581	s549
76.489	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.442	s549
79.094864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.769	s549
81.701728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.578	s549
84.307864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.479	s549
86.912864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.573	s549
89.519	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.474	s549
92.125	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.665	s549
94.72959200000001	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.432	s549
97.334456	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.56	s549
99.939592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.451	s549
102.547	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.598	s549
105.153592	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.585	s549
107.759	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.433	s549
110.364592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.405	s549
112.973	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.639	s549
115.578	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.818	s549
118.183592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.557	s549
120.788864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.593	s549
123.394728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.649	s549
125.99945600000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.508	s549
128.604728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.52	s549
131.211	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.508	s549
133.816592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.758	s549
136.422	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.534	s549
139.027	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.512	s549
141.63245600000002	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.453	s549
144.237592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.42	s549
146.843	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.466	s549
149.44886400000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.596	s549
152.05318400000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.502	s549
154.659864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.712	s549
157.267	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.466	s549
159.874864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.641	s549
162.480864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.642	s549
165.086864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.588	s549
167.69145600000002	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.695	s549
180.805	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.528	s549
183.409728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.714	s549
186.015	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.548	s549
188.620864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.523	s549
191.225592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.68	s549
193.831456	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.818	s549
196.437	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.54	s549
199.041864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.719	s549
201.647864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.546	s549
204.252864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.587	s549
206.859864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.652	s549
209.466728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.424	s549
212.071864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.659	s549
214.677592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.639	s549
217.283	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.586	s549
219.888864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.636	s549
222.494	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.595	s549
225.099864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.579	s549
227.704048	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.559	s549
230.309728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.478	s549
232.915864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.506	s549
235.521	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.474	s549
238.125864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.681	s549
240.732	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.504	s549
243.337864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.714	s549
245.944728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.523	s549
248.550728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.421	s549
251.155864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.531	s549
253.762	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.682	s549
