onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.518048	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.651	s598
6.126863999999999	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.651	s598
8.734727999999999	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.541	s598
11.342728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.541	s598
13.951	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.49	s598
16.559	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.474	s598
19.166728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.458	s598
21.775	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.457	s598
24.383	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.457	s598
26.994728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.615	s598
29.604	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.546	s598
32.211864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.622	s598
34.819728000000005	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.74	s598
37.428	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.671	s598
40.038	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.692	s598
42.644	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.6	s598
45.252	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.569	s598
47.861	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.697	s598
50.474	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.697	s598
53.081728000000005	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.614	s598
55.690864000000005	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.606	s598
58.301911999999994	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.629	s598
60.910728000000006	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.618	s598
63.521864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.558	s598
66.13186400000001	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.509	s598
68.741	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.508	s598
71.348	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.558	s598
73.956	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.648	s598
76.564	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.709	s598
79.171864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.724	s598
81.779728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.621	s598
84.38786400000001	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.542	s598
86.995864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.705	s598
89.608	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.705	s598
92.218	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.603	s598
94.829592	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.535	s598
97.438456	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.537	s598
100.049592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.47	s598
102.66	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.5	s598
105.26759200000001	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.48	s598
107.882	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.55	s598
110.489592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.502	s598
113.099	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.507	s598
115.708	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.664	s598
118.313592	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.577	s598
120.921864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.546	s598
123.534728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.667	s598
126.14245600000001	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.541	s598
128.750728	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.867	s598
131.359	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.633	s598
133.96559200000002	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.576	s598
136.575	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.518	s598
139.184	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.505	s598
141.790456	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.525	s598
144.398592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.578	s598
147.007	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.513	s598
149.614864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.57	s598
152.228184	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.423	s598
154.840864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.624	s598
157.45	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.436	s598
160.057864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.493	s598
162.670864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.682	s598
165.278864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.67	s598
167.892456	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.49	s598
181.012	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.534	s598
183.619728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.706	s598
186.228	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.533	s598
188.836864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.662	s598
191.443592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.567	s598
194.052456	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.567	s598
196.666	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.591	s598
199.273864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.472	s598
201.881864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.562	s598
204.494864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.585	s598
207.102864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.512	s598
209.710728	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.468	s598
212.32386400000001	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.584	s598
214.934592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.54	s598
217.55	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.563	s598
220.164864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.566	s598
222.773	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.437	s598
225.379864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.424	s598
227.98804800000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.464	s598
230.596728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.489	s598
233.208864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.57	s598
235.818	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.604	s598
238.425864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.536	s598
241.039	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.647	s598
243.650864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.493	s598
246.259728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.504	s598
248.867728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.729	s598
251.475864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.679	s598
254.085	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.503	s598
256.697864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.607	s598
259.311	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.506	s598
261.920728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.563	s598
264.527	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.597	s598
267.135	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.559	s598
269.742864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.536	s598
272.350728	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.534	s598
274.963592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.56	s598
277.578	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.595	s598
280.185864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.502	s598
282.793864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.609	s598
285.402	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.538	s598
288.009592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.558	s598
290.617456	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.547	s598
293.230864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.45	s598
295.838864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.546	s598
298.447	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.503	s598
301.058	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.516	s598
303.668864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.56	s598
306.276	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.452	s598
308.884864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.561	s598
311.496	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.589	s598
314.105592	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.53	s598
316.718	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.591	s598
319.326184	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.546	s598
321.93632	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.508	s598
324.543	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.4	s598
327.152864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.456	s598
329.768864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.539	s598
332.377864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.703	s598
334.991	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.528	s598
337.598864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.629	s598
340.206048	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.534	s598
342.814864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.573	s598
345.422592	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.459	s598
