onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.514864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.627	s612
6.124	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.836	s612
8.731	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.779	s612
11.338592	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.589	s612
13.946456	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.783	s612
16.555592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	1.018	s612
19.164	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.566	s612
21.771592000000002	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.676	s612
24.385	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.765	s612
26.992592000000002	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.709	s612
29.601	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.694	s612
32.21	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.796	s612
34.816592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.949	s612
37.424864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.85	s612
40.033728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.853	s612
42.642455999999996	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.866	s612
45.249728000000005	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.734	s612
47.864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.62	s612
50.471591999999994	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.678	s612
53.08	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.692	s612
55.693	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.72	s612
58.300456	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.866	s612
60.908592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.613	s612
63.517	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.712	s612
66.129864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.707	s612
68.73818399999999	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.75	s612
71.350864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.704	s612
73.96	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.623	s612
76.567864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.962	s612
79.181864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.687	s612
81.78686400000001	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	1.025	s612
84.397456	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.611	s612
87.006	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.781	s612
89.621728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.933	s612
92.228	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.557	s612
94.837864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.58	s612
97.44359200000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.862	s612
100.051456	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.679	s612
102.67	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.941	s612
105.28386400000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.949	s612
107.891864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	1.019	s612
