onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.513864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.586	s642
6.122	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.963	s642
8.729	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.511	s642
11.336592000000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.589	s642
13.944456	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.813	s642
16.552592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.549	s642
19.16	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.573	s642
21.766592	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.52	s642
24.375	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	1.132	s642
26.982592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.839	s642
29.591	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.593	s642
32.199	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.864	s642
34.804592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.558	s642
37.412864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.621	s642
40.018728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.68	s642
42.626456	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.693	s642
45.233728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.738	s642
47.843	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.632	s642
50.450592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.884	s642
53.059	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.463	s642
55.667	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.785	s642
58.273455999999996	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.604	s642
60.880592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.58	s642
63.489	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.485	s642
66.096864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.487	s642
68.703184	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.586	s642
71.309864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.528	s642
73.918	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.564	s642
76.52486400000001	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.908	s642
79.13186400000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.779	s642
81.738864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.564	s642
84.345456	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.448	s642
86.954	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.534	s642
89.561728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.556	s642
92.169	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.561	s642
94.775864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.437	s642
