onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.511	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.729	s445
6.118728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.633	s445
8.724	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.562	s445
11.331864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.511	s445
13.937592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.559	s445
16.545455999999998	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.665	s445
19.151	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.639	s445
21.756864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.607	s445
24.364864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.57	s445
26.974864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.56	s445
29.580864000000002	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.473	s445
32.187728	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.481	s445
34.793864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.485	s445
37.401591999999994	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.504	s445
40.009	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.647	s445
42.615864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.542	s445
45.223	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.528	s445
47.830864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.747	s445
50.436048	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.604	s445
53.043728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.58	s445
55.650864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.63	s445
58.26	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.567	s445
60.864864000000004	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.578	s445
63.473	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.665	s445
66.080864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.544	s445
68.687728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.584	s445
71.294728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.7	s445
73.903864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.575	s445
76.511	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.538	s445
79.117864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.543	s445
81.726	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.482	s445
84.331728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.515	s445
86.94	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.55	s445
89.546	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.718	s445
92.151864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.588	s445
94.758728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.538	s445
97.366592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.638	s445
99.973	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.748	s445
102.580864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.582	s445
