onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.5150479999999997	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.618	s617
6.122864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.63	s617
8.734727999999999	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.764	s617
11.339728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.653	s617
13.948	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.445	s617
16.562	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.557	s617
19.169728	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.603	s617
21.778	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.604	s617
24.386	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.483	s617
26.994728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.549	s617
29.602	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.652	s617
32.214864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.472	s617
34.823728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.629	s617
37.432	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.464	s617
40.04	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.547	s617
42.648	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.456	s617
45.256	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.418	s617
47.865	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.556	s617
50.48	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.499	s617
53.090728000000006	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.55	s617
55.699864	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.659	s617
58.310911999999995	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.534	s617
60.920728000000004	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.462	s617
63.529864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.523	s617
66.141864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.517	s617
68.75	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.494	s617
71.359	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.681	s617
73.968	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.598	s617
76.574	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.62	s617
79.181864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.555	s617
81.789728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.594	s617
84.398864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.574	s617
87.00686400000001	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.521	s617
89.616	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.484	s617
92.223	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.491	s617
94.83359200000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.638	s617
97.44345600000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.492	s617
100.052592	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.591	s617
102.66	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.462	s617
105.268592	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.53	s617
107.876	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.487	s617
110.484592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.483	s617
113.093	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.561	s617
115.706	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.634	s617
118.316592	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.499	s617
120.927864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.442	s617
123.537728	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.529	s617
126.14845600000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.483	s617
128.75772800000001	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.68	s617
131.368	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.505	s617
133.978592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.478	s617
136.587	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.552	s617
139.195	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.545	s617
141.802456	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.589	s617
144.410592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.493	s617
147.019	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.488	s617
149.626864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.539	s617
152.235184	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.535	s617
154.848864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.651	s617
157.457	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.544	s617
160.063864	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.767	s617
162.672864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.502	s617
165.279864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.739	s617
167.89345600000001	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.513	s617
181.012	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.51	s617
183.620728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.509	s617
186.226	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.443	s617
188.834864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.557	s617
191.441592	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.543	s617
194.049456	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.686	s617
196.658	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.522	s617
199.265864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.642	s617
201.873864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.472	s617
204.482864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.629	s617
207.089864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.562	s617
209.697728	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.47	s617
212.306864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.471	s617
214.914592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.571	s617
217.522	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.66	s617
220.130864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.575	s617
222.739	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.429	s617
225.346864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.725	s617
227.954048	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.47	s617
230.564728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.493	s617
233.175864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.443	s617
235.786	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.774	s617
238.392864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.584	s617
241.001	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.582	s617
243.608864	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.446	s617
246.220728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.629	s617
248.829728	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.485	s617
251.437864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.563	s617
254.046	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.532	s617
256.653864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.488	s617
259.263	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.429	s617
261.870728	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.493	s617
264.479	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.605	s617
267.087	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.467	s617
269.69586400000003	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.401	s617
272.307728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.429	s617
274.92159200000003	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.466	s617
277.529	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.71	s617
280.138864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.575	s617
282.750864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.505	s617
285.365	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.495	s617
287.97459200000003	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.562	s617
290.585456	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.431	s617
293.193864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.477	s617
295.800864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.482	s617
298.412	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.565	s617
301.02	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.591	s617
303.629864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.617	s617
306.24	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.627	s617
308.847864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.691	s617
311.456	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.632	s617
314.063592	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.507	s617
316.673	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.58	s617
319.279184	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.674	s617
321.88932	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.583	s617
324.498	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.53	s617
327.105864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.464	s617
329.714864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.52	s617
332.325864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.6	s617
334.935	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.586	s617
337.542864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.495	s617
340.149048	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.593	s617
342.763864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.716	s617
345.371592	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.492	s617
