onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
-0.18513599999999997	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.524	s561
2.422728	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.522	s561
5.030592	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.463	s561
7.639	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.459	s561
10.246864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.475	s561
12.854864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.727	s561
15.469	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.507	s561
18.079592	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.476	s561
20.689456	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.488	s561
23.297864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.617	s561
25.905864	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.47	s561
28.514	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.453	s561
31.123	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.523	s561
33.729864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.597	s561
36.339	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.528	s561
38.951864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.508	s561
41.565	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.497	s561
44.173592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.505	s561
46.782	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.433	s561
49.389184	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.393	s561
51.99732	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.759	s561
54.609	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.443	s561
57.218864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.554	s561
59.829864	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.513	s561
62.440864000000005	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.547	s561
65.05	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.463	s561
67.656864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.432	s561
