onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.513048	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.634	s172
6.120863999999999	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.681	s172
8.727727999999999	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.612	s172
11.333727999999999	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.628	s172
13.942	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.554	s172
16.547	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.645	s172
19.154728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.523	s172
21.762	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.73	s172
24.369	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.638	s172
26.975728	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.665	s172
29.582	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.627	s172
32.188864	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.52	s172
34.795728000000004	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.63	s172
37.402	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.554	s172
40.009	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.728	s172
42.615	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.571	s172
45.22	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.58	s172
47.826	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.497	s172
50.434	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.601	s172
53.041728000000006	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.532	s172
55.649864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.556	s172
58.255911999999995	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.645	s172
60.862728000000004	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.695	s172
63.471864000000004	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.543	s172
66.081864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.552	s172
68.689	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.502	s172
71.296	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.672	s172
73.903	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.582	s172
76.509	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.598	s172
79.113864	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.52	s172
81.719728	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.566	s172
84.327864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.794	s172
86.932864	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.46	s172
89.541	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.529	s172
92.147	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.445	s172
94.754592	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.666	s172
97.36245600000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.537	s172
99.971592	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.633	s172
102.58	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.567	s172
105.186592	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.558	s172
107.795	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.507	s172
