onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	worker_id
3.5120479999999996	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.652	s546
6.120863999999999	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.548	s546
8.725727999999998	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.468	s546
11.331728	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.61	s546
13.939	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.558	s546
16.547	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.44	s546
19.152728	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.48	s546
21.759	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.497	s546
24.364	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.683	s546
26.969728	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.554	s546
29.577	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.689	s546
32.183864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.442	s546
34.790728	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.531	s546
37.398	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.424	s546
40.005	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.646	s546
42.61	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.559	s546
45.216	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.609	s546
47.823	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.497	s546
50.43	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.512	s546
53.036728000000004	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.564	s546
55.642864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.544	s546
58.248912	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.503	s546
60.855728000000006	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.399	s546
63.461864	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.4	s546
66.071864	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.567	s546
68.678	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.449	s546
71.286	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.428	s546
73.891	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.526	s546
76.496	1.7	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.585	s546
79.101864	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.576	s546
81.707728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.408	s546
84.315864	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.558	s546
86.923864	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.484	s546
89.529	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.468	s546
92.134	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.493	s546
94.739592	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.446	s546
97.345456	1.7	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.412	s546
99.95259200000001	1.7	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.493	s546
102.561	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.502	s546
105.16659200000001	1.7	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.42	s546
107.771	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.5	s546
110.376592	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.523	s546
112.983	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.402	s546
115.589	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.443	s546
118.19359200000001	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.64	s546
120.798864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.529	s546
123.404728	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.498	s546
126.01145600000001	1.7	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.415	s546
128.617728	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.482	s546
131.224	1.7	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.46	s546
133.830592	1.7	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.458	s546
136.437	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.44	s546
139.044	1.7	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.571	s546
141.65045600000002	1.7	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.42	s546
144.255592	1.7	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.355	s546
146.862	1.7	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.435	s546
149.46686400000002	1.7	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.434	s546
152.07218400000002	1.7	0.0	71.0	spatial	attention_network_task	down	right	incongruent	89	0.428	s546
154.679864	1.7	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.567	s546
157.286	1.7	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.427	s546
159.892864	1.7	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.504	s546
162.499864	1.7	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.681	s546
